name,salary,area_name,published_at
Руководитель в отдел маркетинга,72851.25,Москва,2004-08-17 13:53:30.040
Менеджер проекта,50669.28,Москва,2004-12-06 18:06:54.030
Руководитель IT-отдела,,Москва,2004-09-10 09:39:52.040
Специалист по Lotus Notes,26333.19,Москва,2004-09-06 15:36:24.040
Программист 1С,20455.68,Москва,2004-10-04 09:09:23.040
Консультанты Oracle EBS / Oracle Applications Consultants,,Москва,2004-12-30 12:55:52.030
Программист 1С,,Санкт-Петербург,2004-08-23 10:35:16.040
КООРДИНАТОР ПО СЕРТИФИКАЦИИ ТЕЛЕКОММУНИКАЦИОННОГО ОБОРУДОВАНИЯ / CERTIFICATION COORDINATOR,,Москва,2004-09-03 09:42:58.040
Менеджер по продажам (промышленные упаковщики),28149.6,Москва,2004-12-17 12:22:38.030
"Business Analyst, Multimedia Broadcasting",,Москва,2004-08-22 07:31:53.040
"Помощник менеджера по продажам компьютерного и телекоммуникационного оборудования, ПО.",17259.06,Москва,2004-11-25 14:51:03.030
Менеджер по маркетингу,21944.325,Москва,2004-09-03 11:43:52.040
Инженер-программист C++,37882.65,Санкт-Петербург,2004-08-19 11:03:53.040
Ведущий специалист по тестированию ПО / Инженер по качеству,,Москва,2004-08-24 16:14:05.040
Финансовый аналитик в крупную розничную торговую компанию,,Москва,2004-09-01 10:53:00.040
Администратор ERP системы,41709.395000000004,Москва,2004-11-11 10:15:37.030
Аналитик по информационной безопасности,,Москва,2004-11-15 09:57:04.030
Программист 1С:8,,Москва,2004-10-28 15:53:06.040
Директор по развитию,,Москва,2004-10-13 15:29:51.040
Системный администратор,20481.37,Москва,2004-09-10 19:31:52.040
Программист,,Москва,2004-08-18 16:21:39.040
Менеджер по работе с клиентами (Account Manager) в крупную западную компанию. Онлайновая продукция.,71912.75,Москва,2004-11-29 09:23:26.030
Продакт-менеджер (Legato),,Москва,2004-11-15 14:47:29.030
Ведущий маркетолог-аналитик/маркетолог-аналитик,,Москва,2004-09-03 19:26:18.040
Инженер по ремонту компьютерной техники,20398.35,Москва,2004-08-25 11:07:50.040
Руководитель группы по продаже Интернет контента,,Москва,2004-10-12 10:23:43.040
Webmaster,37989.12,Москва,2004-10-07 15:08:24.040
Эксперт-аналитик Департамента банковских технологий,,Москва,2004-08-30 18:29:23.040
Руководитель интернет-проектов,,Москва,2004-11-10 18:50:15.030
СРОЧНО! Инженер-тестировщик аудио кодеков.,,Москва,2004-09-22 15:08:45.040
XSL/HTML/Jscript разработчик,,Москва,2004-09-06 09:50:10.040
Директор,175334.4,Москва,2004-10-13 15:29:50.040
Web- программист,26226.45,Москва,2004-08-19 12:36:26.040
Руководитель сайта сервисов для мобильных телефонов:,,Москва,2004-10-04 10:44:17.040
Веб-программист,29140.5,Москва,2004-08-13 15:42:23.040
Менеджер по региональным продажам,43833.6,Москва,2004-10-21 20:59:45.040
Java-разработчик,58281.0,Москва,2004-08-13 15:15:39.040
Менеджер по интерактивным системам,23407.28,Санкт-Петербург,2004-09-07 09:25:40.040
Технический редактор/писатель,16027.275,Москва,2004-08-25 10:56:13.040
Руководитель группы региональных представителей,34968.6,Москва,2004-08-20 17:55:39.040
Специалист технической поддержки,,Москва,2004-11-29 12:12:31.030
Junior Sales Specialist,,Москва,2004-08-30 17:29:34.040
Технический писатель,,Москва,2004-08-12 13:49:59.040
"Специалист по корпоративным продажам в сфере ИТ, ERP-систем; кей-экаунт менеджер",,Москва,2004-09-10 11:24:43.040
Начальник управления информационных технологий банка,160723.2,Москва,2004-10-14 12:14:25.040
Разработчик Web-интерфейса в Интернет биллинг(Группа Web-интерфейса),58518.2,Москва,2004-09-02 10:50:36.040
Помощник менеджера проекта,23012.08,Москва,2004-11-01 14:11:08.030
Credit & Collection Manager,,Москва,2004-08-31 10:45:29.040
Технический специалист,,Москва,2004-09-08 18:43:45.040
Менеджер по планированию сети,117036.4,Москва,2004-09-06 09:54:36.040
СПЕЦИАЛИСТ ПО ПОДДЕРЖКЕ СИСТЕМЫ БАНК-КЛИЕНТ,,Москва,2004-12-03 21:05:05.030
Руководитель проектов по разработке компьютерных игр,37882.65,Москва,2004-08-24 10:40:08.040
Инженер по КИП и автоматике,28149.6,Москва,2004-12-20 14:07:02.030
Администратор по безопасности Free-BSD,,Москва,2004-09-07 11:35:58.040
Менеджер по работе с клиентами,17484.3,Москва,2004-08-25 15:09:16.040
Программист 1С,,Москва,2004-08-16 12:45:06.040
Аналитик по эффективности производства/Industrial Engineering Technician,53909.924999999996,Москва,2004-08-17 09:23:19.040
IT администратор,,Москва,2004-09-08 16:23:18.040
Менеджер/руководитель сервисных проектов,58281.0,Москва,2004-08-17 10:14:51.040
IT/MIS Officer,34968.6,Москва,2004-08-12 18:57:47.040
Консультант по модулю FI,,Москва,2004-08-30 09:22:45.040
Консультант.,,Москва,2004-08-31 16:15:53.040
Local Banking System Specialist,,Москва,2004-11-29 11:23:44.030
Инженер по средствам вычислительной техники,43888.65,Москва,2004-09-07 16:44:57.040
Сетевой инженер,,Москва,2004-08-26 11:12:04.040
Специалист по качеству (Quality assurance),43833.6,Москва,2004-10-20 15:52:20.040
Заместитель руководителя IT проекта /постановщик задач (IK-RM-ПЗ),67295.93,Москва,2004-09-01 14:55:43.040
Менеджер по Интернет-маркетингу (цифровое телевидение),20398.35,Москва,2004-08-27 18:42:01.040
Руководитель направления системного анализа,,Москва,2004-11-09 11:53:13.030
Account Manager в Государственный сектор,,Москва,2004-09-03 09:57:49.040
Бизнес-аналитик,,Москва,2004-11-16 13:51:56.030
Менеджер по развитию бизнеса Cisco Systems,48900.67,Санкт-Петербург,2004-11-26 10:50:25.030
OS Solution Manager in Foreign Telecom Company,87421.5,Москва,2004-08-30 16:37:56.040
Менеджер по продажам,87777.3,Москва,2004-09-07 16:44:56.040
Руководитель проекта / руководитель проектов,,Москва,2004-09-06 09:16:18.040
Brand manager,73056.0,Москва,2004-10-15 13:25:34.040
Стажер 1С,58518.2,Москва,2004-09-08 15:21:48.040
Менеджер по продажам,,Волгоград,2004-09-09 10:00:45.040
Программист MS SQL + Delphi + ASP,34968.6,Москва,2004-08-25 14:44:46.040
Менеджер по авторизации в Сервисный центр,26333.19,Москва,2004-09-02 15:45:12.040
SAP Consultant FI/CO,101991.75,Москва,2004-08-12 11:31:18.040
Демонстратор,29259.1,Москва,2004-09-03 10:02:09.040
Java Developer,43710.75,Москва,2004-08-16 02:49:38.040
Инженер-конструктор (АСУТП) (IKh-EM-Сon),43710.75,Москва,2004-08-13 18:41:21.040
Менеджер продаж по направлению телекоммуникации,34518.12,Москва,2004-11-15 09:33:02.030
Специалист по SUN,58281.0,Москва,2004-08-30 11:22:30.040
System Engineer in Foreign Telecom company,64109.1,Москва,2004-08-17 14:26:21.040
Project Manager SAP (IK-IS-SAPPM),146295.5,Москва,2004-09-06 09:54:45.040
Консультант по управлению IT-ресурсами,,Москва,2004-09-29 12:39:53.040
Разработчик web приложений.,43710.75,Москва,2004-08-23 10:03:06.040
Администратор БД,43710.75,Москва,2004-08-30 13:01:39.040
Менеджер по работе с КЛЮЧЕВЫМИ клиентами / key account manager,111184.58,Москва,2004-09-02 15:14:45.040
Специалист Help desk,16092.505,Москва,2004-09-01 11:22:07.040
Специалист по нагрузочному тестированию,35110.92,Москва,2004-09-22 20:15:31.040
Тест-инженер в Отдел тестирования программных продуктов,,Москва,2004-09-10 09:33:56.040
Маркетолог,26333.19,Москва,2004-09-10 08:59:12.040
"Sales Manager, Microwave, Intelligent Networks",,Москва,2004-08-23 17:50:47.040
Бизнес аналитик по внедрению Navision Financial,29222.4,Москва,2004-10-26 12:29:23.040
Программист Delphi,,Москва,2004-10-14 15:55:16.040
Менеджер по работе с ключевыми клиентами,,Москва,2004-11-25 18:59:11.030
Customer Engagement Manager,,Москва,2004-08-23 10:55:11.040
Product-manager Symantec,,Москва,2004-10-15 11:08:41.040
Banking software Implementation Specialist,61195.049999999996,Москва,2004-08-13 14:13:51.040
Программист 1С,43888.65,Москва,2004-09-08 15:34:45.040
Менеджер по работе с корпоративными клиентами (Международная IT компания),,Москва,2004-11-29 11:37:59.030
Специалист в области менеджмента качества,,Москва,2004-08-17 20:02:35.040
"Арт-директор, web-дизайнер",,Санкт-Петербург,2004-11-12 16:00:19.030
Инженер по продукту Tivoli,,Москва,2004-09-29 12:39:53.040
Руководитель Центра Дистанционного Обучения,,Москва,2004-09-27 16:20:18.040
WEB-DESIGNER,,Москва,2004-09-01 16:52:17.040
Старший Системный Администратор,37882.65,Москва,2004-08-25 09:22:46.040
Sales Manager,87777.3,Москва,2004-09-09 17:23:00.040
Менеджер проекта,,Москва,2004-10-25 10:44:02.040
Начальник управления интернет продаж,58281.0,Москва,2004-08-19 19:01:33.040
Инженер-конструктор,,Москва,2004-12-27 16:16:51.030
Бухгалтер на участок заработанная плата,23012.08,Москва,2004-11-01 10:38:40.030
Программист математик,34968.6,Москва,2004-08-31 18:58:26.040
Аналитик,,Москва,2004-08-26 17:05:24.040
Специалист по поддержке,,Санкт-Петербург,2004-08-31 15:44:27.040
Приемщик брака в сервисный центр,10240.685,Москва,2004-09-28 18:33:09.040
"Разработчик , VB",26300.16,Москва,2004-10-05 17:59:43.040
Сотрудник отдела качественных исследований (вакансия от BLM Consort),43888.65,Москва,2004-09-08 16:02:12.040
Разработчик встроенного программного обеспечения,,Южная Корея,2004-09-02 14:43:14.040
"Key Account Manager (Oil&Gas, Transport, Banking)",,Москва,2004-11-26 10:40:42.030
Ведущий программист Oracle,43833.6,Москва,2004-10-15 13:25:39.040
Системный администратор со знанием MS SQL в компьютерную компанию,14629.55,Москва,2004-09-07 12:11:09.040
Консультант по модулю SAP HR (IK-IS-SAPHR),87777.3,Москва,2004-09-06 09:54:25.040
Специалист экспертной группы,26300.16,Москва,2004-10-06 16:14:31.040
Менеджер проекта (разработка и внедрение продуктов),,Москва,2004-09-30 16:01:24.040
МЕНЕДЖЕР ПРОЕКТОВ.,43147.65,Санкт-Петербург,2004-11-11 14:21:55.030
Конструктор световых приборов,,Москва,2004-08-16 13:39:47.040
Инженер отдела внедрения,20398.35,Москва,2004-08-25 10:56:13.040
Менеджер по продажам,,Санкт-Петербург,2004-08-20 10:41:46.040
Java programmer,40911.36,Москва,2004-10-07 15:08:24.040
Руководитель интернет-проекта,,Москва,2004-10-12 10:23:43.040
Администратор WEB сайта,21944.325,Москва,2004-09-08 17:39:01.040
Специалист по внедрению аналитических продуктов,43888.65,Москва,2004-09-02 13:27:53.040
Руководитель проекта по внедрению системы электронного документооборота,57530.2,Москва,2004-11-26 18:19:16.030
Директор фирмы-франчайзи 1С,,Москва,2004-08-17 12:45:19.040
Руководитель проектов по внедрению Axapta,57530.2,Москва,2004-11-01 13:53:32.030
Product Manager,291405.0,Москва,2004-08-26 10:38:52.040
Директор по техническому развитию (технический директор),,Москва,2004-09-03 09:24:52.040
Менеджер по пресейлу MBS Axapta/ Navision,,Москва,2004-11-01 10:38:40.030
Инженер по системам хранения данных,43888.65,Москва,2004-09-29 12:39:53.040
Ведущий менеджер по работе с корпоративными клиентами (по продажам компьютерной техники),,Москва,2004-08-20 13:03:03.040
Системный инженер,,Москва,2004-08-31 13:08:18.040
"Software Engineer, Telecom Department",,Санкт-Петербург,2004-10-12 17:46:21.040
Технический специалист в планово-технологический отдел,20481.37,Москва,2004-09-01 11:56:36.040
IT Officer,,Москва,2004-10-08 10:14:27.040
Эксперт-консультант по системе JD Edwards (IK- JD Edwards),101991.75,Москва,2004-08-24 10:00:42.040
Менеджер проекта/ Финансовый аналитик,73147.75,Москва,2004-09-09 15:20:02.040
Программист 1С,,Москва,2004-11-25 11:47:25.030
"Технический писатель, консультант",,Москва,2004-11-25 19:11:37.030
Специалист по информационным системам,29259.1,Казань,2004-09-09 18:03:43.040
Специалист по внедрению,26333.19,Москва,2004-09-28 20:26:33.040
Software Engineer (MH-CAD-DR),,Москва,2004-08-20 11:53:53.040
Инженер по EMC и системам хранения данных,,Москва,2004-12-24 11:35:43.030
Менеджер по маркетингу,23312.399999999998,Москва,2004-08-13 11:37:54.040
"Technical Service Engineer (Electrical Products, Moscow)",,Москва,2004-12-15 13:58:23.030
"Direct Sales/Account Manager, Power Industry (Telco solutions)",,Москва,2004-08-29 15:38:20.040
Business Analyst,34968.6,Москва,2004-08-19 17:25:32.040
Программист,35110.92,Москва,2004-09-10 18:31:36.040
Стажер в группу обучения инженеров (в перспективе системный инженер),8777.73,Екатеринбург,2004-09-07 16:44:57.040
Главный технолог,87667.2,Москва,2004-10-06 09:39:21.040
Аналитик по разработке банковского ПО,43888.65,Москва,2004-09-03 10:23:18.040
Начальник группы технической поддержки в крупный западный банк,,Москва,2004-08-17 11:36:01.040
Консультант-инженер Oracle E-Business Suite (Discrete Manufacturing),,Москва,2004-10-13 18:03:12.040
SOLUTION MANAGER MOBILE MEDIA / МЕНЕДЖЕР ПО РЕШЕНИЯМ,,Москва,2004-09-03 09:42:26.040
Системный Архитектор (Крупный Системный Интегратор),,Москва,2004-08-13 11:16:08.040
Технический специалист по сборке ПК,23407.28,Москва,2004-09-28 16:03:19.040
Менеджер по работе с клиентами,,Санкт-Петербург,2004-08-18 14:59:20.040
СПЕЦИАЛИСТ ГРУППЫ ПОДДЕРЖКИ ПРИЛОЖЕНИЙ,,Москва,2004-12-03 21:05:05.030
Менеджер в технический отдел по работе с клиентами,17555.46,Москва,2004-09-09 16:31:30.040
IT Support,34968.6,Москва,2004-08-31 17:04:14.040
Директор департамента абонентского обслуживания,,Москва,2004-08-24 09:25:48.040
Директор по техническому развитию (технический директор) в российскую компанию-оператор спутниковой связи,87421.5,Москва,2004-08-26 16:43:37.040
Заместитель системного администратора,23012.08,Санкт-Петербург,2004-11-18 15:53:43.030
"Разработчик .NET, Team leader, программист",28765.1,Санкт-Петербург,2004-11-12 16:00:19.030
Инженер по системам хранения данных,73147.75,Москва,2004-09-07 16:44:57.040
Продакт-менеджер,47854.32,Москва,2004-12-17 12:22:40.030
SW Application Engineer (Ns),,Новосибирск,2004-09-06 17:40:25.040
Тестировщик в отдел разработки ПО,29222.4,Москва,2004-10-07 15:08:24.040
Менеджер по продажам,29222.4,Москва,2004-10-11 11:43:21.040
Администратор базы данных,14570.25,Москва,2004-08-27 10:16:27.040
Тестировщик ПО,34968.6,Москва,2004-08-23 20:37:47.040
Технический писатель,,Москва,2004-09-27 11:53:18.040
Управляющий магазином компьютерной техники,23407.28,Москва,2004-09-22 15:09:17.040
Эксперт по планированию сети,87777.3,Москва,2004-09-06 09:54:36.040
Support engineer with developer functions.,42224.4,Москва,2004-12-30 12:02:47.030
Специалист по внедрению и сопровождению ПО,17555.46,Санкт-Петербург,2004-09-03 12:14:01.040
"Менеджер программ в сектор Banking, Insurance",,Москва,2004-11-25 17:05:19.030
Инженер,,Москва,2004-08-26 16:33:37.040
Analog Engineer,,Москва,2004-09-06 17:40:20.040
Помощник системного администратора,11703.64,Москва,2004-09-10 17:12:59.040
Cпециалист по информационным системам,,Москва,2004-11-26 09:46:59.030
Менеджер по продажам АСУ ТП (KIE-I-S),58281.0,Москва,2004-08-18 12:22:29.040
Заместитель руководителя IT проекта /системный архитектор (IK-RM-SA),67295.93,Москва,2004-09-01 16:23:43.040
"Direct Sales/ Account Manager, Telco Sector",,Москва,2004-08-29 15:39:02.040
Менеджер по планированию сети в западную телекоммуникационную компанию (Network Planning Manager),116562.0,Москва,2004-08-17 14:25:25.040
Cтарший системный администратор,29259.1,Москва,2004-09-27 11:53:18.040
Junior developer Microsoft.NET,17259.06,Москва,2004-11-23 11:47:47.030
International SMI System Administrator & Project Manager (вакансия от BLM - Consort),56299.2,Москва,2004-12-01 10:57:25.030
Системный администратор,29140.5,Москва,2004-08-23 16:34:35.040
Архитектор Oracle e-Business Suite,,Москва,2004-10-12 17:55:35.040
Менеджер по продажам компьютерного оборудования (корпоративные клиенты),,Санкт-Петербург,2004-09-02 11:11:22.040
Технический директор,58444.8,Москва,2004-10-12 09:19:06.040
Руководитель Проекта KVASY (Вакансия от BLM-Consort),,Москва,2004-08-25 16:25:26.040
Программист 1С,29222.4,Москва,2004-10-29 20:27:26.040
Sales Manager (IT&Telecom),,Москва,2004-08-23 15:52:59.040
Менеджер проектов,32144.64,Москва,2004-10-26 10:18:14.040
Менеджер по продажам,23312.399999999998,Москва,2004-08-18 13:03:35.040
Системный администратор,,Москва,2004-09-07 16:07:14.040
Программист -разработчик Visual Basic,23377.920000000002,Москва,2004-10-11 17:19:31.040
Аналитик-технолог,23407.28,Москва,2004-09-22 13:19:38.040
Oracle Administrator,34518.12,Москва,2004-11-11 10:15:37.030
Project manager,72851.25,Москва,2004-08-30 13:07:14.040
Бизнес-аналитик,43147.65,Москва,2004-11-26 18:19:16.030
Старший специалист по продажам/эксперт по оборудованию и IT-системам,,Москва,2004-08-26 16:08:24.040
Директор департамента по работе с ключевыми клиентами,,Москва,2004-08-24 09:25:48.040
Пресейл (pre-sale) менеджер по системам автоматики и диспетчеризации,35110.92,Москва,2004-09-27 09:50:47.040
Pre-Sales - инженер,87421.5,Москва,2004-08-12 13:59:11.040
Ведущий Java-разработчик,43888.65,Москва,2004-09-02 19:49:14.040
Инженер (Сisco CCDP),51777.18,Москва,2004-11-22 14:19:56.030
Разработчик в системе Microsoft Axapta,,Москва,2004-09-10 20:56:38.040
Site IT/EC Manager,,Нижний Новгород,2004-09-06 17:40:21.040
Менеджер по продажам,11703.64,Санкт-Петербург,2004-09-09 00:15:12.040
"Редактор сайта, content manager",,Санкт-Петербург,2004-11-12 16:00:19.030
Менеджер по маркетингу,,Москва,2004-09-27 16:20:18.040
Системный администратор в компьютерную компанию,,Москва,2004-09-07 11:52:00.040
"IT Architect, Multimedia Broadcasting",,Москва,2004-08-22 07:32:15.040
МОНТАЖНИК ОБОРУДОВАНИЯ СВЯЗИ.,13113.225,Санкт-Петербург,2004-08-13 13:46:38.040
Технический писатель,20135.57,Москва,2004-11-09 13:37:33.030
Консультант в группу BI (SAP BW),,Москва,2004-11-25 17:05:31.030
Системный администратор в компьютерную компанию,,Москва,2004-09-07 12:00:15.040
Системный администратор,29140.5,Москва,2004-08-17 16:21:30.040
MRTE Software Engineer (SPb),,Санкт-Петербург,2004-09-06 17:40:28.040
Разработчик-администратор,34968.6,Москва,2004-08-26 14:14:03.040
Senior software developer/Team leader (код: TL-FT),56299.2,Москва,2004-12-22 18:31:28.030
Руководитель сервисной службы,43147.65,Москва,2004-11-22 14:19:56.030
EC Operation support engineer (NS),,Екатеринбург,2004-09-06 17:40:25.040
Инженер по обслуживанию банкоматов,,Москва,2004-11-25 14:23:24.030
Инженер тестирования,28765.1,Москва,2004-11-09 15:43:25.030
Бизнес - аналитик,72851.25,Москва,2004-08-23 18:15:48.040
Консультант-инженер Oracle E-Business Suite (Oracle Financials),,Москва,2004-10-13 18:03:12.040
Системный администратор,,Санкт-Петербург,2004-08-18 18:43:38.040
Начальник управление продаж (крупная российская компания),,Москва,2004-09-21 13:20:28.040
Программист,,Москва,2004-11-17 10:19:03.030
Руководитель проекта (цифровое телевидение) по развитию бизнеса в регионе «Московская область».,58281.0,Москва,2004-08-26 19:18:04.040
Chief Executive Officer (IK-IN-CEO),,Москва,2004-09-03 11:27:12.040
Специалист по поддержке пользователей,,Москва,2004-09-01 15:39:13.040
Менеджер по развитию бизнеса,,Москва,2004-09-01 08:51:29.040
ИНЖЕНЕР отдела управления и развития сети/системный администратор,29140.5,Москва,2004-08-16 13:11:48.040
Тестировщик в отдел разработки ПО,,Москва,2004-10-18 15:26:04.040
Oracle auditor,,Москва,2004-09-09 19:31:04.040
Консультант по внедрению Oracle Applications (финансы),,Москва,2004-09-06 09:16:18.040
Менеджер по работе с клиентами (Account Manager),102406.85,Москва,2004-09-02 15:03:41.040
Бизнес-аналитик (АК),58281.0,Москва,2004-08-24 16:14:05.040
Сотрудник отдела технического контроля,,Москва,2004-09-10 18:00:34.040
Менеджер по стратегическим приобретениям,,Москва,2004-12-17 11:52:30.030
PV Engineer (MH-CAD-PV),,Москва,2004-08-20 11:53:39.040
Information Systems Support Specialist,,Москва,2004-08-13 17:46:41.040
Консультант по сопровождению SAP R/3 HR,93249.59999999999,Москва,2004-08-26 12:47:30.040
Главный специалист по развитию функциональности процессинговых систем,,Москва,2004-11-26 17:26:40.030
Менеджер проекта (интеграция финансовых систем приобретенных компаний),,Москва,2004-08-23 15:33:57.040
Консультант SAP R/3 по модулю HR,86295.3,Москва,2004-11-26 18:19:16.030
Тестировщик ПО,26333.19,Москва,2004-09-30 13:37:17.040
Project Manager/Team Leader (Unix),61195.049999999996,Москва,2004-08-18 12:19:06.040
.NET Application Developer (client side),45039.36,Москва,2004-12-30 12:01:37.030
Account менеджер,84448.8,Москва,2004-12-17 12:22:40.030
ПРОГРАММИСТ,43833.6,Москва,2004-10-25 14:59:38.040
Инженер по расширенным сервисным услугам по СПД,,Москва,2004-09-07 16:44:56.040
Руководитель отдела продаж,87777.3,Москва,2004-09-06 04:19:19.040
Специалист по безопасности,60406.71,Москва,2004-11-24 17:17:54.030
Ведущий программист Java (Ikh-Java/2),58281.0,Москва,2004-08-13 18:53:45.040
Руководитель группы/разработчик (Java),,Москва,2004-10-21 15:55:29.040
Специалист отдела автоматизации в банк,,Москва,2004-10-01 13:20:10.040
Analytical consultant,71290.5,Москва,2004-03-12 14:04:40.030
Information Systems Department Specialist,,Москва,2004-08-19 12:43:23.040
Руководитель IT отдела,58444.8,Москва,2004-10-01 14:44:14.040
Менеджер по поддержке приложений,29222.4,Москва,2004-10-20 15:52:20.040
Разработчик системной платформы,43710.75,Москва,2004-08-30 11:17:13.040
Инженер по предпродажной подготовке,,Москва,2004-09-02 17:28:16.040
Специалист технической поддержки (helpdesk),17259.06,Москва,2004-11-29 09:23:27.030
ИНЖЕНЕР ТЕХНИЧЕСКОЙ ПОДДЕРЖКИ (NETWORK SUPPORT ENGINEER),,Москва,2004-11-26 19:24:53.030
Консультант-аналитик Департамента КИС,,Москва,2004-12-15 14:10:08.030
СРОЧНО! Инженер-тестировщик,29259.1,Москва,2004-09-22 15:08:45.040
Инженер-программист,37882.65,Санкт-Петербург,2004-08-19 13:19:47.040
Консультант по внедрению,,Москва,2004-11-19 15:09:09.030
Консультант (автоматизация управленческого учета),,Москва,2004-11-15 10:54:53.030
Инженер по системному ПО и системам управления,,Москва,2004-09-07 16:44:56.040
Руководитель группы по системам управления,,Москва,2004-09-07 16:44:57.040
Консультант по маркетинговым исследованиям / менеджер проекта (количественные исследования) (вакансия от BLM Consort),43888.65,Москва,2004-09-01 14:18:04.040
Менеджер по продажам информационных систем,102406.85,Москва,2004-09-07 09:58:42.040
"Консультант по оборудованию IBM, HP, Sun",,Москва,2004-10-18 09:24:34.040
Менеджер ТВ-проектов,,Москва,2004-09-22 12:00:05.040
Руководитель портала,,Москва,2004-10-12 10:23:43.040
Руководитель службы сервисной поддержки,57530.2,Москва,2004-11-22 14:19:56.030
Менеджер по контролю качества,,Москва,2004-12-07 17:48:20.030
Директор дивизиона / Управляющий филиалами,87667.2,Москва,2004-10-21 12:27:42.040
Менеджер по работе с субподрядчиками,,Москва,2004-09-10 20:06:35.040
C# Developer,45039.36,Москва,2004-12-30 12:02:20.030
Специалист в группу технологий разработки ПО,29140.5,Москва,2004-08-17 20:02:35.040
Инженер-программист,17555.46,Екатеринбург,2004-09-07 16:44:56.040
Диспетчер горячей линии,11703.64,Екатеринбург,2004-09-07 16:44:56.040
Специалист в отдел Customer Support (eng),,Москва,2004-09-01 11:06:38.040
Системный администратор,43833.6,Москва,2004-10-20 12:54:08.040
Консультант по 1С,,Москва,2004-10-08 12:44:16.040
Программист БД,40962.74,Москва,2004-09-04 22:05:50.040
Администратор сайта книжного интернет-магазина,14570.25,Москва,2004-08-19 15:54:16.040
Inside Sales Coordinator,,Москва,2004-09-02 08:41:05.040
Системный администратор (Cisco Firewall PIX),43888.65,Москва,2004-09-09 17:53:47.040
Разработчик Web-проектов,,Москва,2004-09-28 12:09:59.040
Инженер по качеству,,Санкт-Петербург,2004-08-19 14:26:16.040
Специалист по Технической Поддержке/ Системный Администратор,,Москва,2004-08-19 12:14:19.040
Инженер по подготовке тендеров (Microwave),,Москва,2004-08-31 07:31:44.040
Программист Oracle,38036.83,Москва,2004-09-08 17:39:01.040
Руководитель проекта,23312.399999999998,Санкт-Петербург,2004-08-12 09:31:21.040
Бренд-менеджер,49538.85,Москва,2004-08-19 17:46:16.040
Аналитик-стажер,,Москва,2004-10-04 10:47:25.040
Программист SQL+Access,,Москва,2004-08-23 19:00:46.040
Product Marketing Manager for a global IT company,,Москва,2004-11-29 11:40:21.030
Программист,,Москва,2004-11-26 17:26:40.030
Менеджер по маркетингу (направление: ERP- системы),,Москва,2004-08-18 18:39:51.040
Программист 1 С,29140.5,Москва,2004-08-24 15:27:42.040
Начальник отдела информационных технологий,,Москва,2004-08-18 18:11:15.040
"Project Manager, Multimedia Broadcasting",,Москва,2004-08-22 07:31:53.040
КОНСУЛЬТАНТ SAP (модуль HR),,Москва,2004-08-12 10:16:32.040
Консультант по Navision,42224.4,Москва,2004-12-17 12:22:38.030
Технический специалист по продуктам/технологиям Microsoft.,,Москва,2004-12-06 11:06:31.030
Менеджер по развитию бизнеса,,Москва,2004-11-26 17:26:40.030
Начальник отдела программной поддержки в банк,,Москва,2004-11-09 16:23:34.030
ПРОГРАММИСТ NAVISION,,Москва,2004-09-10 18:05:47.040
IT- специалист,29259.1,Москва,2004-09-28 18:53:01.040
Системный администратор,14570.25,Москва,2004-08-18 17:03:51.040
Программист в банк (RS-Bank),,Москва,2004-09-30 11:03:15.040
Программист в Управление тестирования.,,Москва,2004-08-23 09:40:39.040
Менеджер по продажам,,Москва,2004-10-05 16:30:43.040
Аналитик в крупную российскую компанию (код вакансии OS-IS-AN),,Москва,2004-12-20 13:09:09.030
Редактор-оформитель,,Москва,2004-08-18 13:34:41.040
Системный аналитик,,Москва,2004-11-05 14:19:11.030
Программист-разработчик,,Москва,2004-10-20 13:16:50.040
Генеральный директор (IK-IN-CEO),,Москва,2004-09-06 12:05:28.040
ПРОДУКТ-МЕНЕДЖЕР.,,Санкт-Петербург,2004-08-13 13:47:31.040
Системный инженер дочерней компании,23012.08,Санкт-Петербург,2004-11-26 11:02:59.030
"Менеджер приложений SD, MM корпоративной информационной системы SAP/R3",,Москва,2004-08-27 18:37:48.040
Специалист по поддержке ППО,35110.92,Москва,2004-09-07 09:15:32.040
Sales Manager (Soft) (Крупный системный Интегратор),,Москва,2004-11-29 11:42:07.030
МЕНЕДЖЕР ПО РАЗВИТИЮ ПРОДУКТОВ (Linux),49740.47,Москва,2004-09-03 19:21:26.040
Руководитель службы развития,,Москва,2004-09-22 12:01:03.040
Оператор ПК,,Москва,2004-09-08 13:49:08.040
Программист Oracle,,Москва,2004-08-24 15:51:01.040
Специалист по IT - консалтингу,43710.75,Москва,2004-08-19 18:32:50.040
MIS analyst,,Москва,2004-10-06 13:28:05.040
Менеджер по маркетингу,43833.6,Москва,2004-10-12 10:23:43.040
Инженер по сетевым технологиям,,Москва,2004-11-09 10:50:48.030
Системный инженер по сетям передачи данных,,Москва,2004-12-20 18:10:52.030
"Консультанты по внедрению SAP R/3 (модуль FI, FM, CO) (Департамент бизнес-решений SAP)",115060.4,Москва,2004-11-26 11:14:37.030
СИСТЕМНЫЙ АДМИНИСТРАТОР NOVELL.(повременная оплата),146.2955,Москва,2004-09-30 09:29:42.040
Системный архитектор,,Москва,2004-08-20 10:32:51.040
Web-дизайнер,23407.28,Москва,2004-09-02 10:40:20.040
Аналитик по внедрению банковского ПО,29259.1,Москва,2004-09-09 18:35:50.040
IT Project Manager (MS),,Москва,2004-09-06 17:40:22.040
