name,salary,area_name,published_at
Разработчик программного обеспечения (Java),30614.2,Москва,2003-10-15 15:58:46.040
Marketing Research Specialist,,Москва,2003-10-15 16:05:40.040
Программист,45921.3,Москва,2003-10-15 16:12:18.040
Программист,45921.3,Москва,2003-10-15 16:12:27.040
Специалист по документированию,24491.36,Москва,2003-10-15 16:30:58.040
Аналитик-консультант,36737.04,Москва,2003-10-15 16:34:26.040
Дизайнер,50906.67,Москва,2003-11-12 00:00:00.030
Руководитель IT отдела,,Москва,2003-10-31 00:00:00.030
Менеджер по работе с клиентами (Продажа ERP-решений),74862.75,Москва,2003-11-12 00:00:00.030
Менеджер проектов - строительство объектов связи,,Москва,2003-10-15 17:03:46.040
Главный специалист службы развития первичной сети,,Москва,2003-10-15 17:04:30.040
Менеджер проектов,,Москва,2003-10-15 17:06:01.040
Главный специалист службы развития новых технологий,,Москва,2003-10-15 17:07:07.040
"Sales manager, Telco Sector",153071.0,Москва,2003-10-15 17:19:47.040
Telecom Specialist,61228.4,Москва,2003-10-15 17:30:46.040
IT Менеджер-Системный администратор,59890.2,Москва,2003-11-12 00:00:00.030
СЕРВИСНЫЙ ИНЖЕНЕР.,13776.39,Москва,2003-10-15 18:13:04.040
Менеджер проектов,,Москва,2003-12-09 00:00:00.030
МЕНЕДЖЕР ПО РАБОТЕ С КОРПОРАТИВНЫМИ ЗАКАЗЧИКАМИ.,,Москва,2003-10-15 18:23:12.040
Руководитель службы HelpDesk,,Москва,2003-11-20 00:00:00.030
Руководитель подразделения по разработке и дизайну интегральных микросхем,122456.8,Москва,2003-10-15 19:41:03.040
Системный аналитик,,Москва,2003-12-09 00:00:00.030
Teхнический специалист по продуктам/технологиям SUN Microsystems,,Москва,2003-12-09 00:00:00.030
Менеджера по продажам (Теле-сейлз),14972.55,Санкт-Петербург,2003-11-10 00:00:00.030
Инженер по сопровождению специализированного ПО,,Москва,2003-10-16 11:39:43.040
Marketing Director,,Москва,2003-12-22 00:00:00.030
Инженер в группу проектирования подсистемы базовых станций,,Москва,2003-10-16 14:42:28.040
Консультант по внедрению SAP/R3 (HR),59890.2,Москва,2003-11-10 00:00:00.030
Демонстратор программного обеспечения,18368.52,Москва,2003-10-16 15:27:39.040
Заместитель руководитель департамента АСУТП,74862.75,Москва,2003-11-10 00:00:00.030
Инженер в службу качества и системного анализа сетей,,Москва,2003-10-16 16:15:50.040
Project Leader,,Москва,2003-10-20 00:00:00.040
Специалист внедрения бизнес-процессов,59890.2,Москва,2003-11-11 00:00:00.030
Системный администратор,,Москва,2003-10-16 16:31:21.040
Менеджер проекта в отдел электронной коммерции,,Москва,2003-11-17 00:00:00.030
Системный администратор,,Москва,2003-10-16 17:33:29.040
Business Warehouse Specialist,76535.5,Москва,2003-10-16 17:35:04.040
System Implementation Analyst,76535.5,Волгоград,2003-10-16 17:40:42.040
"System Implementation Analyst, Moscow",61228.4,Москва,2003-10-16 18:18:02.040
Integration Analyst,61228.4,Москва,2003-10-16 18:22:29.040
Копирайтер/технический писатель,,Москва,2003-10-16 18:54:57.040
Руководитель проекта,45921.3,Москва,2003-10-16 19:24:30.040
Software Architect,,Москва,2003-10-17 09:45:11.040
"Консультант в группу ""Бюджетирование, финансы и бухгалтерский учет""",,Москва,2003-12-01 00:00:00.030
Главный специалист по RISC-системам,,Москва,2003-12-05 00:00:00.030
Сборщик компьютеров,9184.26,Москва,2003-10-17 15:03:44.040
Help Desk Specialist,30614.2,Москва,2003-10-17 16:08:55.040
Системный администратор,21429.94,Москва,2003-10-17 16:23:05.040
Системный администратор,21429.94,Москва,2003-10-17 16:23:05.040
Системный администратор,21429.94,Москва,2003-10-17 16:23:05.040
PR- менеджер,21429.94,Москва,2003-10-30 00:00:00.030
Сотрудник отдела продаж,,Москва,2003-10-17 17:00:01.040
Консультант по внедрению ERP-системы,36737.04,Москва,2003-10-17 17:09:40.040
Координатор информационной системы,,Москва,2003-10-17 17:52:11.040
Менеджер по работе с клиентами в нефтегазовый сектор,,Москва,2003-12-01 00:00:00.030
Программист,21429.94,Москва,2003-10-17 18:40:29.040
"Менеджер программ в сектор Banking, Insurance, Retail, FMCG",,Москва,2003-12-01 00:00:00.030
Менеджер отдела контроля качества ИТ,,Москва,2003-10-17 19:20:45.040
"Менеджер по продажам. Код вакансии: ""М-БПР""",119780.4,Москва,2003-11-12 00:00:00.030
"Программист С\С++. Код вакансии: ""Ж-Пр2""",,Москва,2003-10-18 11:19:22.040
"Программист Баз Данных. Код вакансии: ""Ж-ПрБД""",,Москва,2003-10-18 11:22:05.040
"Инженер службы сопровождения. Код вакансии: ""НВ-ИСС""",32939.61,Москва,2003-11-12 00:00:00.030
"Project Manager for Russia and CIS, CGISS",,Москва,2003-10-18 18:42:55.040
"Field Test Engineer, Russia & CIS",,Москва,2003-11-12 00:00:00.030
System Application Engineer,,Москва,2003-12-09 00:00:00.030
Управляющий IT,107149.7,Москва,2003-10-19 18:48:37.040
Управляющий IT,107149.7,Москва,2003-10-19 18:48:42.040
Системный администратор,45921.3,Москва,2003-10-19 18:50:59.040
IT-8 Системный Администратор,15307.1,Москва,2003-10-20 11:03:43.040
"Project manager (ERP, SCM)",61091.6,Москва,2003-09-05 00:00:00.040
МЕНЕДЖЕР ПО РАБОТЕ С КОРПОРАТИВНЫМИ КЛИЕНТАМИ.,18327.48,Москва,2003-09-19 14:47:14.040
Инженер - электронщик,17822.28,Москва,2003-12-17 12:42:45.030
Test,,Москва,2003-09-30 16:51:52.040
ВЕБ-ПРОГРАММИСТ,21382.06,Москва,2003-09-15 00:00:00.040
ВЕБ-ПРОГРАММИСТ,21382.06,Москва,2003-09-15 00:00:00.040
Account Management Group Leader,,Москва,2003-09-05 21:31:08.040
Project Manager for ERP/CRM Implementation projects,,Москва,2003-09-13 07:31:19.040
Head of Service Department,,Москва,2003-09-15 21:31:31.040
Financial Sector Sales Manager (Corporate),119780.4,Москва,2003-11-21 07:30:49.030
Consultant SAP R/3 - APO/BW,,Москва,2003-11-28 21:31:52.030
Oracle Applications Team Leader,,Москва,2003-11-28 21:31:59.030
Специалист отдела биллинга голосовых услуг,25248.23,Москва,2003-12-11 19:54:38.030
Cпециалист отдела биллинга IP-услуг,20792.66,Москва,2003-12-11 20:04:27.030
Главный специалист Отдела поддержки бизнес - процессов,,Москва,2003-12-22 16:33:17.030
Главный специалист Отдела поддержки бизнес - процессов,,Москва,2003-12-23 12:05:52.030
"Executive Indirect Sales for Russia and Armenia, CGISS",,Москва,2003-12-25 21:35:30.030
Системный администратор,,Москва,2003-09-29 15:54:00.040
Системный администратор,,Москва,2003-09-29 15:54:00.040
СИСТЕМНЫЙ АДМИНСТРАТОР,,Москва,2003-10-23 14:11:00.040
СИСТЕМНЫЙ АДМИНСТРАТОР,,Москва,2003-10-23 14:11:00.040
ДИРЕКТОР IT- ДЕПАРТАМЕНТА,,Москва,2003-10-24 11:33:53.040
ДИРЕКТОР IT- ДЕПАРТАМЕНТА,,Москва,2003-10-24 11:33:53.040
ДИРЕКТОР IT- ДЕПАРТАМЕНТА,,Москва,2003-09-23 13:46:19.040
ДИРЕКТОР IT- ДЕПАРТАМЕНТА,,Москва,2003-09-23 13:46:19.040
Java Developer / Программист Java,44917.65,Москва,2003-11-17 00:00:00.030
Копирайтер в Службу маркетинга.,30614.2,Москва,2003-10-20 15:12:19.040
Глава предствительства - sales-manager (Russia region),122456.8,Москва,2003-10-20 15:18:25.040
Менеджер по продажам телекоммуникационного оборудования,39798.46,Москва,2003-10-20 16:38:02.040
Отраслевой консультант в государственный сектор,,Москва,2003-11-17 00:00:00.030
Архитектор бизнес-решений в государственный сектор,,Москва,2003-12-01 00:00:00.030
Account Manager в Manufacturing сектор,,Москва,2003-10-20 18:06:11.040
Менеджер по работе с клиентами в государственный сектор,,Москва,2003-11-17 00:00:00.030
Менеджер по продажам,107149.7,Москва,2003-10-20 18:19:32.040
Системный администратор,24491.36,Москва,2003-10-20 19:16:03.040
"Менеджер по продажам телекоммуникационных услуг (Москва, Код: AN-TK)",,Москва,2003-10-21 10:29:17.040
"Программист ORACLE, MS-SQL в крупную компьютерную компанию.",,Москва,2003-10-21 11:16:24.040
Администратор БД/Разработчик T-SQL в крупную компьютерную компанию.,,Москва,2003-10-21 11:23:06.040
Бизнес-консультант по внедрению Navision Financial в крупную компанию.,,Москва,2003-10-21 11:32:47.040
Программист PL/SQL. Код вакансии НВ-прог,44917.65,Москва,2003-11-12 00:00:00.030
КОНСУЛЬТАНТ в крупную IT-компанию. Код вакансии НВ-Конс,89835.3,Москва,2003-11-12 00:00:00.030
Quality Manager (Western IT company),,Москва,2003-12-15 00:00:00.030
Специалист по управлению конфигурациями / тестировщик,24491.36,Москва,2003-10-21 13:31:34.040
Программист 1С в ИТ-отдел,,Москва,2003-11-19 00:00:00.030
Программист 1С в ИТ-отдел,,Москва,2003-10-21 14:03:26.040
Главный инженер проекта,35934.12,Москва,2003-11-19 00:00:00.030
Системный администратор,29945.1,Москва,2003-11-19 00:00:00.030
System Support Engineer,,Москва,2003-10-21 15:29:14.040
Sales manager,44917.65,Москва,2003-11-19 00:00:00.030
Сервисный инженер,,Москва,2003-11-19 00:00:00.030
Руководитель группы (департамента) систем информационной безопасности,44555.700000000004,Москва,2003-12-05 00:00:00.030
SAP BW Консультант,153071.0,Москва,2003-10-21 15:34:08.040
Инженер по телематическому оборудованию,,Москва,2003-11-19 00:00:00.030
Менеджер по продажам услуг связи,44917.65,Москва,2003-11-19 00:00:00.030
Senior Software Developer,59890.2,Москва,2003-11-19 00:00:00.030
Системный архитектор,,Москва,2003-11-19 00:00:00.030
Менеджер по продажам телекоммуникационного оборудования,,Москва,2003-10-21 18:03:35.040
Менеджер по продажам услуг связи,,Москва,2003-10-21 18:06:06.040
Менеджер абонентской службы,,Москва,2003-10-21 18:23:47.040
TECHNICAL RECRUITING EXPERT,20961.57,Москва,2003-11-19 00:00:00.030
Системный аналитик,36737.04,Москва,2003-10-21 18:30:09.040
Веб-разработчик,15307.1,Москва,2003-10-22 12:07:15.040
Техник связи,9184.26,Москва,2003-10-22 12:56:33.040
Менеджер по интернет-решениям,30614.2,Москва,2003-10-22 13:23:53.040
Разработчик интерфейсов (GUI),39798.46,Москва,2003-10-22 13:25:31.040
Ведущий разработчик (GUI),39798.46,Москва,2003-10-22 13:29:25.040
Системный архитектор,45921.3,Москва,2003-10-22 13:32:53.040
Менеджер проектов,67351.24,Москва,2003-10-22 13:39:35.040
Руководитель проектов/Консультант в области Data Mining,,Москва,2003-10-22 14:12:10.040
Консультант в области IT проектов,,Москва,2003-11-18 00:00:00.030
ПРОГРАММИСТ,24491.36,Москва,2003-10-22 14:15:24.040
Системный администратор,18368.52,Москва,2003-10-22 15:36:22.040
Инженер-проектировщик,61228.4,Москва,2003-10-22 16:03:13.040
Системный аналитик,39798.46,Москва,2003-10-22 17:15:07.040
Старший разработчик,39798.46,Москва,2003-10-22 17:44:03.040
Менеджер по продажам (работа с вендорами и системными интеграторами),,Москва,2003-10-22 18:01:57.040
Технический консультант в отдел продаж крупной компании (оптовая торговля компьютерной техникой).,24491.36,Москва,2003-10-22 18:41:07.040
Системный администратор (компьютерная компания),,Москва,2003-10-22 18:44:55.040
Инженер отдела гарантии (компьютерная фирма),,Москва,2003-10-22 18:48:50.040
Специалист по внедрению информационных систем,,Москва,2003-11-17 00:00:00.030
Дистрибьютор телефонных карт.,15307.1,Москва,2003-10-23 13:47:24.040
Product Certification Manager,,Москва,2003-10-23 13:59:03.040
Collection Manager,,Москва,2003-10-23 14:11:11.040
СИСТЕМНЫЙ АДМИНСТРАТОР,,Москва,2003-10-23 14:11:00.040
Администратор АБС (старший/ведущий специалист) отдела банковских систем,42859.88,Москва,2003-10-23 15:07:58.040
"WEB-дизайнер, WEB--художник",12245.68,Москва,2003-10-23 15:13:54.040
Сервис-инженер.,10714.97,Санкт-Петербург,2003-10-23 16:45:00.040
Менеджер по работе с корпоративными заказчиками.,30614.2,Санкт-Петербург,2003-10-23 16:52:52.040
Менеджер проектов.,18368.52,Санкт-Петербург,2003-10-23 17:17:28.040
Программист Axapta,59890.2,Москва,2003-11-21 00:00:00.030
Начальник отдела продвижения серверов.,27552.78,Санкт-Петербург,2003-10-23 17:46:17.040
Инженер по RISC-системам.,16837.81,Санкт-Петербург,2003-10-23 17:49:57.040
Сервис-инженер.,9184.26,Санкт-Петербург,2003-10-23 17:56:35.040
МЕНЕДЖЕР ПО РАБОТЕ С КОРПОРАТИВНЫМИ ЗАКАЗЧИКАМИ.,,Москва,2003-10-23 18:24:24.040
Специалист по продажам,,Москва,2003-10-23 22:18:59.040
Программист Axapta,,Москва,2003-10-24 10:04:26.040
ДИРЕКТОР IT- ДЕПАРТАМЕНТА,,Москва,2003-10-24 11:33:53.040
Специалист в отдел исследований розничной торговли,18368.52,Москва,2003-10-24 11:50:21.040
Программист,,Москва,2003-12-09 00:00:00.030
Специалист отдела анализа расчетных такс и транзита,,Москва,2003-10-24 15:22:08.040
Сотрудник отдела продаж,,Москва,2003-11-03 00:00:00.030
МЕНЕДЖЕР ПО МАРКЕТИНГОВЫМ КОММУНИКАЦИЯМ,,Москва,2003-10-24 16:48:03.040
Программист 1С,,Москва,2003-10-24 16:48:31.040
Региональный менеджер по продажам,36737.04,Москва,2003-10-24 17:17:33.040
Менеджер по работе с корпоративными клиентами,61228.4,Москва,2003-10-24 17:23:00.040
Специалист по сопровождению клиентов,,Москва,2003-10-27 10:36:49.030
Инженер-программист по внедрению и настройке ПО (операционная касса),24491.36,Москва,2003-10-27 10:58:24.030
IT Specialist,,Москва,2003-11-21 00:00:00.030
Telecommunication officer,,Москва,2003-10-27 11:28:38.030
Oracle Support Manager,,Москва,2003-10-27 11:32:08.030
Product Manager MMS,,Москва,2003-10-27 12:09:44.030
Прикладной программист,18368.52,Москва,2003-10-27 12:13:18.030
Инженер технического отдела на должность ведущего специалиста,,Москва,2003-10-27 12:26:46.030
Аналитик бизнес-процессов,36737.04,Москва,2003-10-27 15:43:09.030
Руководитель проекта (ERP системы),52044.14,Екатеринбург,2003-10-27 16:28:39.030
Менеджер по работе с вендорами (производителями),36737.04,Москва,2003-10-27 16:36:35.030
Аналитик,,Москва,2003-10-27 16:47:15.030
Системный аналитик,30614.2,Москва,2003-10-27 16:59:40.030
Аналитик,,Москва,2003-10-27 16:47:15.030
Технический писатель,24491.36,Москва,2003-10-27 17:03:55.030
Технический писатель,15307.1,Москва,2003-10-27 17:14:00.030
"Кey account manager. Код вакансии: ""ТМ-АЛ-Мк""",44917.65,Москва,2003-11-12 00:00:00.030
"Менеджер по работе с сетевыми магазинами. Код вакансии: ""ТМ-АЛ-М""",29945.1,Москва,2003-11-12 00:00:00.030
"Менеджер по региональным продажам. Код вакансии: ""ТМ-АЛ-р""",20961.57,Москва,2003-11-12 00:00:00.030
Программист на Java,,Москва,2003-10-27 17:37:09.030
System Administrator,35934.12,Москва,2003-11-16 00:00:00.030
"Руководитель отдела IT. Код вакансии: ""Ш-ИТ""",,Москва,2003-11-12 00:00:00.030
GUI Developer (with valid or having in the past USA visa),39798.46,Москва,2003-10-27 19:02:08.030
Programmer,33675.62,Москва,2003-10-27 19:04:11.030
Programmer,41923.14,Москва,2003-11-21 00:00:00.030
Специалист по системам измерения эффективности деятельности,61228.4,Москва,2003-10-28 11:01:50.030
Руководитель управления организационного развития и методологии бизнес-процессов,70412.66,Москва,2003-10-28 11:16:55.030
ПРОДУКТ-МЕНЕДЖЕР ПО КСБ.,15307.1,Санкт-Петербург,2003-10-28 13:34:25.030
СБОРЩИКИ КОМПЬЮТЕРОВ.,,Санкт-Петербург,2003-10-28 13:49:12.030
Инженер по тестированию.,7653.55,Санкт-Петербург,2003-10-28 14:02:23.030
Ведущий специалист отдела систем технологического управления,,Москва,2003-10-28 14:25:26.030
PRE-SALE MANAGER (КОНСУЛЬТАНТ ПО ПРОДАЖАМ),45921.3,Москва,2003-10-28 15:17:01.030
Менеджер по работе с корпоративными клиентами,,Москва,2003-10-28 15:23:48.030
Менеджер проекта,,Москва,2003-10-28 16:00:13.030
Дизайнер,29703.800000000003,Москва,2003-12-25 00:00:00.030
"Менеджер продукта/Product Manager ""Mobile Internet Services""",,Москва,2003-10-28 16:04:37.030
"Инженер по поддержке продаж/Technical pre-sale по серверам SUN, IBM",44917.65,Москва,2003-11-24 00:00:00.030
Руководитель проектов,122456.8,Москва,2003-10-28 17:06:19.030
Business Development Manager (Management Consultant),,Москва,2003-10-28 18:49:04.030
Руководитель проектов,,Москва,2003-10-28 19:36:33.030
Программист OEBS,,Москва,2003-12-04 00:00:00.030
Программист 1С,,Москва,2003-12-04 00:00:00.030
Администратор web-сервера,,Москва,2003-12-04 00:00:00.030
"Программист. Код вакансии: ""Ж-Ц-Пр""",,Москва,2003-11-12 00:00:00.030
"Начальник ИТ отдела. Код вакансии: ""Ж-НачИТ""",,Москва,2003-11-12 00:00:00.030
Group brand manager,104807.85,Москва,2003-11-24 00:00:00.030
Программист-аналитик,,Москва,2003-10-29 10:39:38.030
Руководитель отдела продаж,,Москва,2003-10-29 11:00:42.030
Программист по администрированию сайтов,18368.52,Москва,2003-10-29 11:01:44.030
Оператор службы технической поддержки iRU (производство ноутбуков),,Москва,2003-10-29 11:09:54.030
Директор по ИТ (CIO),179670.6,Иркутск,2003-11-24 00:00:00.030
Прграммист Platinum,36737.04,Москва,2003-10-29 12:35:44.030
Инженер группы техподдержки,20792.66,Москва,2003-12-05 00:00:00.030
Менеджер по продажам IT -услуг,44555.700000000004,Москва,2003-12-05 00:00:00.030
Системный администратор,,Москва,2003-11-26 00:00:00.030
System Administrator,52044.14,Москва,2003-10-29 18:51:16.030
Менеджер-консультант по работе с клиентами.,30614.2,Москва,2003-10-29 19:04:17.030
Директор по ИТ (CIO),,Иркутск,2003-11-24 00:00:00.030
Websphere Sales Manager,122456.8,Москва,2003-10-29 21:31:34.030
Приемщик в Сервис-центр,12245.68,Москва,2003-10-30 10:25:13.030
Начальник (технолог) производства,45921.3,Москва,2003-10-30 11:23:59.030
Менеджер по работе с вендорами,52044.14,Москва,2003-10-30 12:23:37.030
Key Account Manager,91842.6,Москва,2003-10-30 12:33:14.030
Management Consultant (BDM),209615.7,Москва,2003-11-28 00:00:00.030
Аналитик-программист,30614.2,Москва,2003-10-30 13:10:30.030
Эксперт по подбору технического персонала,20792.66,Москва,2003-12-16 00:00:00.030
Специалист по внедрению банковского ПО,17967.06,Москва,2003-11-03 11:35:49.030
Менеджер проектов внедрения ПО,35934.12,Москва,2003-11-03 11:59:15.030
М,,Москва,2003-11-03 13:28:55.030
Тестировщик ПО,11978.04,Москва,2003-11-03 13:32:08.030
Менеджер проектов.,17967.06,Санкт-Петербург,2003-11-03 13:41:53.030
Сервис-инженер.,10480.785,Санкт-Петербург,2003-11-03 13:52:13.030
Менеджер по работе с корпоративными заказчиками.,29945.1,Санкт-Петербург,2003-11-03 13:53:29.030
Начальник отдела продвижения серверов.,26950.59,Санкт-Петербург,2003-11-03 14:00:21.030
Инженер по RISC-системам.,16469.805,Санкт-Петербург,2003-11-03 14:02:19.030
ПРОДУКТ-МЕНЕДЖЕР ПО КСБ.,14972.55,Санкт-Петербург,2003-11-03 14:09:13.030
Консультант-внедренец (система учета ФХД предприятия),,Москва,2003-11-03 14:20:24.030
Консультант-внедренец (ERP-система),29945.1,Москва,2003-11-03 14:24:26.030
Программист С++,20961.57,Москва,2003-11-03 14:27:36.030
МЕНЕДЖЕР ПО РАБОТЕ С КОРПОРАТИВНЫМИ ЗАКАЗЧИКАМИ.,,Москва,2003-11-03 14:28:29.030
Менеджер по продвижению продукции,,Санкт-Петербург,2003-12-01 00:00:00.030
Системный аналитик,35934.12,Москва,2003-11-03 14:31:12.030
Менеджер по продажам заказных разработок ПО,59890.2,Москва,2003-11-03 14:35:55.030
Главный конструктор,38928.63,Москва,2003-11-03 14:38:08.030
Системный администратор,,Санкт-Петербург,2003-11-03 15:00:24.030
Руководитель IT отдела филиала в г. Екатеринбург,,Екатеринбург,2003-11-03 15:11:24.030
Эксперт группы развития ГИС,,Москва,2003-11-03 15:17:46.030
Сервис-менеджер,,Москва,2003-11-03 15:19:02.030
Web редактор,,Москва,2003-11-03 15:21:28.030
Менеджер по продвижению программных продуктов,29945.1,Москва,2003-11-28 00:00:00.030
Менеджер по работе с клиентами,20961.57,Москва,2003-11-28 00:00:00.030
Технический специалист в области сетевых технологий,26950.59,Москва,2003-11-28 00:00:00.030
Технический писатель,11978.04,Москва,2003-11-03 15:58:37.030
Программист-аналитик,,Москва,2003-11-03 17:46:22.030
МЕНЕДЖЕР ПРОЕКТОВ ОТДЕЛА ЗАКАЗНЫХ РАЗРАБОТОК,59407.600000000006,Москва,2003-12-08 00:00:00.030
Руководитель проектов,20961.57,Москва,2003-11-03 20:00:21.030
Системный администратор,,Москва,2003-11-03 20:52:55.030
Директор по IT по оптово-розничной торговле высокотехнологичной продукцией,53901.18,Москва,2003-11-04 09:46:33.030
Инженер по технической поддержке системных платформ (г.Екатеринбург),20961.57,Екатеринбург,2003-11-04 09:50:30.030
Инженер по технической поддержке системных платформ (г.Москва),29945.1,Москва,2003-11-04 09:58:10.030
Sales Manager (Western company providing IT solutions),,Москва,2003-11-04 10:00:42.030
Product Manager,,Москва,2003-11-04 11:08:27.030
Специалист по маркетингу дополнительных услуг и проектов,,Москва,2003-11-04 11:55:08.030
Консультант в отдел Pre-Sales (в области производственных процессов и процессов сбыта),,Москва,2003-12-01 00:00:00.030
Консультант по информационно-аналитическим системам на базе Oracle E-Business Suite (Департамент бизнес-решений Oracle),,Москва,2003-12-01 00:00:00.030
Консультант по Oracle – ERP (Департамент бизнес-решений Oracle),,Москва,2003-12-01 00:00:00.030
"Руководитель проекта ""AXAPTA"" (Департамент бизнес-решений MBS-Axapta)",,Москва,2003-12-01 00:00:00.030
"Консультанты на ведущие позиции по внедрению ""AXAPTA"" (модуль Финансы) (Департамент бизнес-решений MBS-Axapta)",,Москва,2003-12-01 00:00:00.030
Менеджер в отдел маркетинга / Product manager CDMA 450,,Москва,2003-11-04 14:33:21.030
Менеджер по закупкам,,Москва,2003-12-02 00:00:00.030
МЕНЕДЖЕР ПО РАБОТЕ С КЛЮЧЕВЫМИ КОРПОРАТИВНЫМИ КЛИЕНТАМИ.,44917.65,Москва,2003-11-04 15:12:38.030
МЕНЕДЖЕР ПО РАЗВИТИЮ РЕГИОНАЛЬНЫХ ПРОДАЖ.,59890.2,Москва,2003-11-04 15:15:19.030
КОНСУЛЬТАНТ - ПРОДАВЕЦ,17967.06,Москва,2003-11-04 15:21:21.030
Менеджер по работе с вендорами серверного оборудования,44555.700000000004,Москва,2003-12-01 00:00:00.030
МЕНЕДЖЕР ПО ЦЕНООБРАЗОВАНИЮ.,20961.57,Москва,2003-11-04 16:07:22.030
РУКОВОДИТЕЛЬ ГРУППЫ ПРОДАЖ – РЕГИОНАЛЬНЫЙ МЕНЕДЖЕР.,44917.65,Москва,2003-11-04 16:09:05.030
МЕНЕДЖЕР ПО ПРОДАЖАМ КОМПЬЮТЕРНОЙ И ОФИСНОЙ ТЕХНИКИ.,29945.1,Москва,2003-11-04 16:11:20.030
АССИСТЕНТ МЕНЕДЖЕРА ПО ПРОДАЖАМ.,14972.55,Москва,2003-11-04 16:15:19.030
"Программист по разработке модификаций ""AXAPTA"" (Департамент бизнес-решений MBS-Axapta)",,Москва,2003-12-01 00:00:00.030
Руководитель проекта SAP R/3 (Департамент бизнес-решений SAP),,Москва,2003-12-01 00:00:00.030
Администратор БД,11978.04,Москва,2003-11-18 00:00:00.030
Консультанты по внедрению SAP R/3 модуль HR (Департамент бизнес-решений SAP),,Москва,2003-12-01 00:00:00.030
"Консультанты по внедрению SAP R/3 (модуль FI, FM, TR) (Департамент бизнес-решений SAP)",,Москва,2003-12-01 00:00:00.030
Заместитель директора по IT,,Москва,2003-11-04 17:02:32.030
Системный администратор,44555.700000000004,Москва,2003-12-03 00:00:00.030
Эксперт (отдел технического обслуживания),,Москва,2003-11-04 18:57:07.030
IT MANAGER for Motorola St. Petersburg Software Development Center,,Санкт-Петербург,2003-12-03 00:00:00.030
Специалист отдела эксплуатации и технического обслуживания Управления информационной техники и связи,,Москва,2003-11-04 21:32:06.030
Programmer / Application Support,,Москва,2003-11-09 00:00:00.030
IT директор,,Москва,2003-12-29 00:00:00.030
Руководитель группы разработчиков/Team Leader (J2EE),74862.75,Москва,2003-11-05 13:17:07.030
J2EE Developer,44917.65,Москва,2003-11-05 13:44:30.030
Java/J2EE Программист,44555.700000000004,Москва,2003-12-24 00:00:00.030
Инженер-программист по внедрению систем материального учёта предприятий,23956.08,Москва,2003-11-05 14:06:09.030
Системный Аналитик,53901.18,Москва,2003-11-30 00:00:00.030
Руководитель группы разработчиков/Senior Software Engineer,59890.2,Москва,2003-11-05 14:15:07.030
Технический специалист,17967.06,Москва,2003-11-05 14:18:54.030
C/C++ Developer/Разработчик,44917.65,Москва,2003-11-05 14:30:12.030
Java/DB Developer/Java Разработчик,44917.65,Москва,2003-11-30 00:00:00.030
Главный специалист отдела разработки информационных систем,44917.65,Москва,2003-11-05 14:52:12.030
Java/JSP Developer/Java Разработчик,44917.65,Москва,2003-11-30 00:00:00.030
Web Designer,29945.1,Москва,2003-11-05 15:46:22.030
Специалист планово-аналитического отдела/Аналитик,44917.65,Москва,2003-11-05 17:11:47.030
Senior sales manager (интеграционные решения),449176.5,Москва,2003-11-05 17:30:20.030
System Administrator,29945.1,Москва,2003-11-05 17:33:38.030
"Консультант по внедрению SAP R3, MM. Код вакансии: ""М-Р3""",89835.3,Москва,2003-11-12 00:00:00.030
МЕНЕДЖЕР ПО ТЕХНИЧЕСКИМ РЕШЕНИЯМ (TECHNICAL SALES MANAGER) - WIRELINE,,Москва,2003-11-05 18:44:42.030
Руководитель подразделения продаж услуг связи/Service Business Manager,,Москва,2003-11-05 18:46:48.030
Менеджер по работе с заказчиком/ Account Manager,,Москва,2003-11-05 18:49:34.030
Специалист по Diasoft,,Москва,2003-11-05 19:31:05.030
"Консультант по стратегическому управлению предприятием. Код вакансии: ""НВ-страт""",32939.61,Москва,2003-11-12 00:00:00.030
Technical Writer/Технический Писатель,29945.1,Москва,2003-11-30 00:00:00.030
Консультант со знанием ORACLE,,Москва,2003-12-17 00:00:00.030
Специалист отдела маркетинга,,Москва,2003-11-06 15:15:48.030
Специалист по поддержке и развитию корпоративного сайта,,Москва,2003-12-01 00:00:00.030
Исполнительный директор,89835.3,Нижний Новгород,2003-11-06 19:55:07.030
Менеджер по внедрению версий,,Москва,2003-11-07 14:19:30.030
Ведущий специалист в отдел автоматизации процессов обслуживания,,Москва,2003-11-07 16:12:53.030
Заместитель генерального директора,29945.1,Нижний Новгород,2003-11-07 18:42:45.030
ПОМОЩНИК МЕНЕДЖЕРА ИНТЕРНЕТ-ПРОЕКТА,11978.04,Москва,2003-11-27 00:00:00.030
Менеджер по продаже АСУ,44917.65,Санкт-Петербург,2003-11-10 11:23:56.030
Менеджер по продажам проектов,44917.65,Санкт-Петербург,2003-11-10 11:25:09.030
Старший разработчик,38928.63,Москва,2003-11-10 13:24:26.030
Менеджер по маркетингу,29945.1,Москва,2003-11-10 13:50:48.030
Технический консультант - инженер по сбыту продуктов (Мобильные Сети Связи и Передачи Информации),,Москва,2003-12-24 00:00:00.030
Сервисный инженер,,Москва,2003-11-10 13:53:30.030
Sales Specialist (IT),,Москва,2003-11-19 00:00:00.030
Эксперт-разработчик в области DSP,17967.06,Санкт-Петербург,2003-11-10 16:25:01.030
C/C++ разработчик,17967.06,Санкт-Петербург,2003-11-10 16:36:20.030
Менеджер по продвижению продукции,,Москва,2003-11-10 16:38:53.030
